7420 8419.43 18 18.6056 0.2781 3398.37 4324.54 1301.88 182.653 0.14729 232.433 0.166153 69.9726 1.03892 0.990418
7420 10676.7 25 25.8361 0.253963 4828.24 6573.2 1798.37 186.88 0.132301 254.419 0.154368 69.6068 0.921867 0.986572
7420 14861.2 35 36.1971 0.252314 6981.19 10412.7 2439.16 192.866 0.11392 287.666 0.139129 67.3856 0.768376 0.987125
7420 12128.8 45 46.3841 0.160697 9229.5 14875 3093.23 198.98 0.128084 320.691 0.162606 66.6874 0.847983 0.982347
7419 16852.1 57 56.9778 0.285384 11695.1 20484.9 3826.54 205.257 0.110363 359.523 0.146062 67.1584 0.723124 0.978674

