1337 -10.4645 0.0042681 0.810688 0.00484535 -0.24211 0.00420375 0.781331 0.00436737 9.8912 0.00446057 0.7611 0.00459411
1342 -10.0167 0.00378467 0.579888 0.00435402 0.0303064 0.00442663 0.641209 0.00496455 9.95022 0.00398509 0.532877 0.00451924
1346 -9.6447 0.0202988 0.588921 0.0181998 -0.0297496 0.017162 0.579606 0.0215125 9.68456 0.0145661 0.450354 0.0137015
