4
5363 19.6746 19.9649 0.993256 1.00032 0.97579 3195.04 112.871 0.136058 79.5006 0.115596 132.4 0.146862 163.548 0.163225 3217.75
5364 34.743 34.9941 0.79302 0.794619 0.975894 4476.03 111.671 0.134812 78.5456 0.11445 131.364 0.130207 162.514 0.144825 5646.22
5365 49.7773 49.9003 0.573868 0.583874 0.975454 4627.48 110.786 0.13405 77.9609 0.113857 130.881 0.110374 162.056 0.122818 8066.72
5366 65.2587 65.3961 0.434223 0.443093 0.975121 4567.44 109.626 0.137172 77.1193 0.11651 129.934 0.0984073 161.25 0.109627 10523
