4
5358 19.6675 19.9577 0.992852 0.999283 0.97762 1742.18 58.1409 0.0730694 40.9362 0.0620103 69.3796 0.079534 89.2458 0.0902051 1755.24
5357 34.6757 34.9272 0.994942 1.00061 0.977526 3064.25 57.871 0.0718099 40.7472 0.0609451 69.0949 0.0782665 88.8423 0.0887489 3080.67
5356 49.757 49.8802 0.902285 0.905464 0.977157 3979.88 57.5178 0.0745785 40.4864 0.0632973 68.8087 0.0774829 88.6714 0.0879581 4412.02
5355 65.4323 65.5746 0.783545 0.789809 0.976914 4541.64 57.2592 0.071281 40.3114 0.0605113 68.7079 0.0691173 88.6159 0.0784944 5798.34
