4
5350 19.6635 19.9537 0.348632 0.378436 0.994706 4291.69 249.333 0.395259 153.611 0.311068 236.501 0.227296 306.548 0.258776 6027.82
5349 34.6626 34.9142 0.197089 0.199147 0.99416 4261.67 246.142 0.391944 151.511 0.308408 234.268 0.169753 304.367 0.193491 10550.1
5348 49.7392 49.8626 0.135868 0.137056 0.993452 4228.16 245.066 0.391634 150.689 0.30811 233.682 0.140965 303.788 0.160725 15110.2
5347 65.2871 65.4252 0.102667 0.104052 0.99308 4196.51 243.045 0.408564 148.999 0.321009 232.364 0.128002 302.618 0.146076 19757.1
