4
5351 19.6753 19.9655 0.955992 0.962977 0.994907 3070.6 70.4381 0.120147 43.2519 0.0943892 69.358 0.11657 89.3302 0.132293 1757.6
5352 34.6547 34.9064 0.749268 0.759204 0.994762 4225.29 70.0768 0.106882 43.0038 0.0839483 68.9903 0.0917975 88.7388 0.10411 3075.22
5353 49.8627 49.9847 0.524166 0.530463 0.994816 4254.06 69.9112 0.110683 42.8838 0.0869129 68.7858 0.0794863 88.5713 0.0901965 4416.4
5354 65.2828 65.4208 0.401957 0.415909 0.994829 4273.54 70.0035 0.1101 42.9839 0.0864977 68.6912 0.0691458 88.5642 0.0785135 5781.72
