5350 19.6635 0.348608 0.378436 0.932715 4291.68 227.653 0.377696 153.142 0.320758  236.501 0.227295 306.548 0.258776 6027.82
5349 34.6626 0.197088 0.199147 0.931679 4261.67 225.812 0.375409 151.685 0.318764  234.267 0.169753 304.366 0.19349  10550.1
5348 49.7392 0.135867 0.137056 0.930892 4228.15 225.145 0.37538  151.168 0.318801  233.682 0.140964 303.788 0.160724 15110.1
5347 64.8983 0.102666 0.104052 0.929048 4196.51 225.42 0.394649  151.092 0.33521 233.756 0.128769 304.431 0.146951   19757.1
