5
5342 19.6392 19.9293 0.76927 0.762326 0.977051 4643.03 197.603 0.246634 138.694 0.209039 237.512 0.237158 307.428 0.269816 6037.63
5343 34.6583 34.9099 0.434935 0.430543 0.976365 4596.87 194.786 0.243836 136.982 0.20694 235.005 0.176632 305.065 0.201246 10573
5344 49.717 49.8407 0.301878 0.311935 0.976379 4561.95 193.144 0.247378 135.757 0.20989 233.961 0.149592 304.099 0.170547 15118.9
5345 49.0085 49.1397 0.305528 0.314545 0.976309 4550.51 192.962 0.483755 135.76 0.41066 233.906 0.294399 304.039 0.335645 14900.5
5346 65.0436 65.1749 0.230039 0.227959 0.975797 4525.75 190.779 0.249158 134.284 0.211613 232.485 0.131919 302.629 0.150511 19684.1
