5363 19.6746 0.993234 1.00032  0.96905  3195.04 113.296 0.136316 79.9709 0.116341 132.4  0.146861 163.548 0.163225 3217.75
5364 34.743  0.793016 0.794619 0.969182 4476.02 112.573 0.135355 79.317 0.115408  131.36 0.130207 162.514 0.144825 5646.22
5365 49.7772 0.573855 0.583874 0.968955 4627.47 112.157 0.134878 79.0762 0.115053 130.88 0.110374 162.056 0.122818 8066.71
5366 64.8713 0.434214 0.443093 0.968308 4567.43 112.103 0.139128 78.9668 0.118665 130.71 0.098995 162.213 0.110281 10523.
