5342 19.6392 0.769281 0.762326 0.970519 4643.02 198.672 0.247298 139.662 0.210469 237.512 0.237158 307.428 0.269815 6037.63
5343 34.6583 0.434939 0.430543 0.969842 4596.86 196.943 0.245181 138.67 0.208909  235.005 0.176632 305.065 0.201246 10573  
5344 49.717  0.30187  0.311935 0.969701 4561.94 196.382 0.249445 138.266 0.212551 233.962 0.149592 304.1   0.170547 15118.9
5345 49.0865 0.304999 0.309434 0.970331 4550.61 196.068 0.496778 138.05 0.423172  233.925 0.299673 304.086 0.34167  14926.5
5345 65.4229 0.228612 0.255682 0.969829 4556.76 196.585 0.865492 138.501 0.737678 234.359 0.451834 304.802 0.515284 19941  
5346 64.6668 0.23004  0.227959 0.96928  4525.75 196.247 0.253438 138.3 0.216101	  233.839 0.132688 304.393 0.151387 19684.1
