4
5350 19.6635 19.9537 0.348621 0.372852 0.990542 4291.79 227.649 0.377685 144.199 0.302024 236.501 0.227295 306.548 0.258776 6027.82
5349 34.6626 34.9142 0.197096 0.193177 0.989507 4261.78 225.808 0.375398 142.818 0.300127 234.267 0.169753 304.366 0.19349 10550.1
5348 49.7392 49.8626 0.135873 0.130711 0.988283 4228.26 225.139 0.375366 142.384 0.300276 233.682 0.140964 303.788 0.160724 15110.1
5347 64.8932 65.0203 0.102679 0.100184 0.987211 4196.74 225.431 0.394307 142.207 0.315198 233.76 0.128663 304.432 0.146829 19755.6
