4
6485 20.28 20.5711 0.00387741 0.00378215 0.990667 1032.23 7211.89 13.1702 5193.43 11.2287 9335.07 0.933033 11498.3 1.03551 266216. 755296. 6905.46 12.8874 1.06807
6484 30.4731 30.7462 0.00387001 0.00500132 0.987682 1556.51 6979.37 12.4821 5016.47 10.6481 9150.74 0.88913 11384.4 0.991728 402199. 1.07857e+06 6545.69 12.0881 1.0963
6483 40.7743 40.9826 0.00194878 0.00236511 0.986111 1057.1 6767.54 11.2201 4864.96 9.57984 8986.9 0.570779 11299.7 0.640024 542443. 1.37927e+06 6215.33 10.7526 1.12601
6482 61.1767 61.2062 0.00194385 0.00362056 0.981682 1608.76 6361.55 11.3634 4564.29 9.71465 8710.53 0.586245 11178.4 0.664121 827619. 1.90322e+06 5608.94 10.67 1.18976
